Date ; Valeur_Moyenne ; n ; Min ; Max ; Sn ; Mn
2012-11-06 ;6.265278 ;288 ;3.300000 ;10.700000 ;2.256205 ;5.200000
2012-11-07 ;7.731707 ;287 ;3.300000 ;12.700000 ;2.885468 ;7.800000
2012-11-08 ;9.424913 ;289 ;5.200000 ;13.400000 ;2.371224 ;9.400000
2012-11-09 ;9.538542 ;288 ;6.100000 ;13.400000 ;1.798632 ;9.100000
2012-11-10 ;9.560764 ;288 ;7.600000 ;10.900000 ;0.938946 ;9.800000
2012-11-11 ;9.053125 ;288 ;6.100000 ;12.200000 ;1.621082 ;9.000000
2012-11-12 ;8.551389 ;288 ;3.500000 ;14.100000 ;2.796128 ;7.850000
2012-11-13 ;10.552265 ;287 ;3.800000 ;16.800000 ;3.476038 ;11.700000
2012-11-14 ;12.377622 ;286 ;9.100000 ;17.500000 ;2.468371 ;11.750000
2012-11-15 ;9.186458 ;288 ;6.300000 ;13.600000 ;2.038788 ;8.650000
2012-11-16 ;7.087153 ;288 ;3.900000 ;11.300000 ;2.047477 ;6.300000
2012-11-17 ;5.897569 ;288 ;1.600000 ;10.500000 ;2.414243 ;5.900000
2012-11-18 ;8.148432 ;287 ;4.500000 ;12.800000 ;2.389784 ;7.900000
2012-11-19 ;8.362500 ;288 ;3.300000 ;13.700000 ;3.049143 ;8.850000
2012-11-20 ;10.463889 ;288 ;4.900000 ;15.500000 ;3.018004 ;10.500000
2012-11-21 ;10.548780 ;287 ;8.900000 ;13.100000 ;1.268016 ;10.000000
2012-11-22 ;8.952613 ;287 ;6.900000 ;11.600000 ;1.240231 ;8.800000
2012-11-23 ;8.390244 ;287 ;4.700000 ;11.700000 ;2.066366 ;8.300000
2012-11-24 ;9.451042 ;288 ;6.900000 ;11.000000 ;0.899189 ;9.800000
2012-11-25 ;9.886806 ;288 ;8.500000 ;11.000000 ;0.559544 ;9.800000
2012-11-26 ;9.748421 ;285 ;9.100000 ;12.400000 ;0.820166 ;9.400000
2012-11-27 ;8.376471 ;17 ;6.400000 ;9.500000 ;1.226439 ;9.100000
2012-12-05 ;2.773256 ;172 ;0.600000 ;5.800000 ;1.762723 ;2.050000
2012-12-06 ;0.923875 ;289 ;-2.500000 ;4.500000 ;1.854785 ;0.700000
2012-12-07 ;-1.840909 ;286 ;-3.300000 ;0.800000 ;0.958312 ;-2.000000
2012-12-08 ;1.042160 ;287 ;-1.800000 ;4.000000 ;1.720040 ;0.800000
2012-12-09 ;0.250173 ;289 ;-3.000000 ;4.900000 ;2.139465 ;0.100000
2012-12-10 ;3.089860 ;286 ;0.800000 ;7.100000 ;1.897994 ;2.500000
2012-12-11 ;0.916667 ;288 ;-2.700000 ;4.400000 ;1.962832 ;0.500000
2012-12-12 ;0.171528 ;288 ;-4.500000 ;4.100000 ;2.791136 ;2.100000
2012-12-13 ;2.756410 ;39 ;2.600000 ;2.900000 ;0.098175 ;2.800000
2012-12-17 ;5.882400 ;125 ;4.500000 ;9.200000 ;1.437390 ;5.200000
2012-12-18 ;5.148958 ;288 ;2.900000 ;8.500000 ;1.845264 ;4.500000
2012-12-19 ;4.745296 ;287 ;0.500000 ;8.300000 ;2.050470 ;4.800000
2012-12-20 ;3.923183 ;289 ;1.900000 ;5.900000 ;0.902428 ;3.600000
2012-12-21 ;4.675694 ;288 ;2.400000 ;6.800000 ;1.021046 ;4.700000
2012-12-22 ;4.074359 ;39 ;2.600000 ;5.100000 ;0.720654 ;4.200000
2013-01-02 ;5.277005 ;187 ;2.000000 ;9.000000 ;1.855172 ;4.700000
2013-01-03 ;4.898962 ;289 ;0.900000 ;9.700000 ;2.571813 ;4.700000
2013-01-04 ;7.792334 ;287 ;3.300000 ;12.900000 ;2.861046 ;7.200000
2013-01-05 ;8.597578 ;289 ;4.100000 ;13.300000 ;2.705530 ;8.600000
2013-01-06 ;10.112195 ;287 ;5.200000 ;16.000000 ;3.271547 ;9.700000
2013-01-07 ;11.287197 ;289 ;4.800000 ;16.300000 ;2.767860 ;11.300000
2013-01-08 ;7.045296 ;287 ;2.900000 ;10.100000 ;1.777963 ;7.300000
2013-01-09 ;3.574048 ;289 ;-1.900000 ;8.200000 ;2.813398 ;4.200000
2013-01-10 ;6.325114 ;219 ;-0.200000 ;11.900000 ;3.085444 ;6.500000
2013-01-11 ;5.291319 ;288 ;3.000000 ;8.500000 ;1.528875 ;5.000000
2013-01-12 ;2.615625 ;288 ;0.000000 ;6.700000 ;1.693431 ;2.000000
2013-01-13 ;2.647569 ;288 ;0.700000 ;4.900000 ;1.052144 ;2.400000
2013-01-14 ;1.967014 ;288 ;-2.100000 ;6.500000 ;2.413703 ;1.500000
2013-01-15 ;-1.553125 ;288 ;-4.700000 ;2.200000 ;1.675702 ;-1.650000
2013-01-16 ;-1.402564 ;39 ;-1.900000 ;-0.900000 ;0.253678 ;-1.400000
2013-01-17 ;-0.624309 ;181 ;-4.400000 ;3.400000 ;2.242745 ;-1.000000
2013-01-18 ;-1.109028 ;288 ;-5.900000 ;3.000000 ;3.099550 ;-0.650000
2013-01-19 ;2.139931 ;288 ;-1.700000 ;5.700000 ;2.197877 ;2.200000
2013-01-20 ;2.465157 ;287 ;-1.900000 ;5.000000 ;2.197711 ;3.600000
2013-01-21 ;1.317993 ;289 ;-2.800000 ;6.900000 ;2.950941 ;0.800000
2013-01-22 ;2.947387 ;287 ;-0.700000 ;7.500000 ;2.210362 ;3.000000
2013-01-23 ;3.838571 ;280 ;1.500000 ;8.000000 ;1.442349 ;3.600000
2013-01-24 ;2.212803 ;289 ;-0.700000 ;7.100000 ;2.360666 ;1.000000
2013-01-25 ;1.361111 ;288 ;-1.700000 ;8.200000 ;2.468330 ;0.350000
2013-01-26 ;2.290625 ;288 ;-3.000000 ;8.300000 ;3.212867 ;2.300000
2013-01-27 ;2.614931 ;288 ;-1.500000 ;5.800000 ;2.502433 ;3.200000
2013-01-28 ;4.793403 ;288 ;-0.500000 ;9.800000 ;3.082780 ;4.500000
2013-01-29 ;5.530556 ;288 ;0.400000 ;10.300000 ;2.638991 ;5.950000
2013-01-30 ;10.511458 ;288 ;4.700000 ;17.200000 ;3.146069 ;11.300000
2013-01-31 ;10.134722 ;288 ;7.000000 ;15.600000 ;2.059305 ;9.650000
2013-02-01 ;9.558333 ;288 ;6.900000 ;13.100000 ;1.658061 ;8.900000
2013-02-02 ;4.776042 ;288 ;2.300000 ;6.800000 ;1.057356 ;4.700000
2013-02-03 ;3.055208 ;288 ;-0.100000 ;7.300000 ;2.040963 ;2.400000
2013-02-04 ;6.421254 ;287 ;-0.400000 ;11.400000 ;3.548499 ;7.300000
2013-02-05 ;6.587153 ;288 ;1.300000 ;9.700000 ;2.300455 ;7.200000
2013-02-06 ;1.287153 ;288 ;-0.700000 ;5.100000 ;1.483196 ;0.900000
2013-02-07 ;1.611111 ;288 ;-0.900000 ;5.000000 ;1.776608 ;0.900000
2013-02-08 ;0.611111 ;288 ;-2.600000 ;5.300000 ;2.296241 ;-0.100000
2013-02-09 ;-0.393403 ;288 ;-3.100000 ;4.100000 ;2.175030 ;-1.400000
2013-02-10 ;-2.498305 ;236 ;-5.100000 ;0.500000 ;1.532887 ;-2.800000
2013-02-13 ;3.357927 ;164 ;-1.100000 ;7.300000 ;2.422607 ;2.650000
2013-02-14 ;1.640559 ;286 ;-4.500000 ;6.400000 ;3.510877 ;3.600000
2013-02-15 ;4.877083 ;288 ;0.100000 ;8.400000 ;2.089548 ;4.450000
2013-02-16 ;4.300347 ;288 ;-0.500000 ;9.700000 ;3.246617 ;3.450000
2013-02-17 ;3.578125 ;288 ;0.000000 ;8.500000 ;2.384027 ;3.200000
2013-02-18 ;3.887847 ;288 ;1.700000 ;7.200000 ;1.747347 ;3.000000
2013-02-19 ;3.609028 ;288 ;-1.200000 ;9.000000 ;2.871372 ;3.100000
2013-02-20 ;3.602431 ;288 ;-1.200000 ;8.700000 ;2.887694 ;3.700000
2013-02-21 ;2.728125 ;288 ;-1.500000 ;8.000000 ;2.513562 ;2.000000
2013-02-22 ;0.168403 ;288 ;-2.600000 ;5.400000 ;2.236349 ;-0.800000
2013-02-23 ;-3.015625 ;288 ;-4.300000 ;-1.500000 ;0.563409 ;-3.100000
2013-02-24 ;-2.443403 ;288 ;-4.700000 ;1.900000 ;2.122112 ;-3.500000
2013-02-25 ;-1.178125 ;288 ;-6.300000 ;4.200000 ;3.294689 ;-0.400000
2013-02-26 ;1.893403 ;288 ;-5.700000 ;7.500000 ;3.005676 ;1.950000
2013-02-27 ;3.815278 ;288 ;-2.000000 ;9.200000 ;3.276660 ;3.750000
2013-02-28 ;4.886806 ;288 ;2.400000 ;8.400000 ;1.815223 ;4.300000
2013-03-01 ;5.741319 ;288 ;2.300000 ;9.900000 ;1.948288 ;5.800000
2013-03-02 ;7.687153 ;288 ;3.000000 ;14.400000 ;3.398142 ;6.450000
2013-03-03 ;8.282292 ;288 ;2.900000 ;14.100000 ;3.371881 ;7.500000
2013-03-04 ;6.991319 ;288 ;2.400000 ;11.900000 ;2.682575 ;6.900000
2013-03-05 ;7.500714 ;280 ;5.700000 ;9.400000 ;0.959315 ;7.200000
2013-03-06 ;7.301075 ;279 ;5.600000 ;9.700000 ;1.184956 ;6.800000
2013-03-07 ;6.442105 ;285 ;5.100000 ;9.100000 ;1.069866 ;6.200000
2013-03-08 ;7.985764 ;288 ;5.400000 ;12.600000 ;2.041438 ;8.000000
2013-03-09 ;8.020486 ;288 ;4.000000 ;13.000000 ;2.320043 ;7.500000
2013-03-10 ;7.838542 ;288 ;2.000000 ;13.100000 ;2.878188 ;7.300000
2013-03-11 ;8.366551 ;287 ;3.300000 ;13.200000 ;2.772374 ;7.300000
2013-03-12 ;7.213841 ;289 ;4.300000 ;11.400000 ;2.044543 ;6.300000
2013-03-13 ;4.544637 ;289 ;0.300000 ;10.100000 ;2.929952 ;3.800000
2013-03-14 ;1.132042 ;284 ;-1.500000 ;5.300000 ;1.908707 ;0.200000
2013-03-15 ;1.311806 ;288 ;-2.200000 ;6.200000 ;2.782198 ;0.200000
2013-03-16 ;2.867361 ;288 ;-1.700000 ;8.200000 ;3.072669 ;3.600000
2013-03-17 ;2.532292 ;288 ;0.900000 ;4.400000 ;0.975338 ;2.400000
2013-03-18 ;3.335069 ;288 ;0.200000 ;7.400000 ;1.780133 ;2.750000
2013-03-19 ;4.535764 ;288 ;-0.200000 ;10.100000 ;3.484231 ;5.300000
2013-03-20 ;6.059107 ;291 ;2.500000 ;11.100000 ;2.564926 ;5.700000
2013-03-21 ;8.389825 ;285 ;3.500000 ;14.700000 ;3.518094 ;8.000000
2013-03-22 ;7.913194 ;288 ;3.100000 ;13.600000 ;3.102424 ;6.800000
2013-03-23 ;6.517708 ;288 ;5.000000 ;8.900000 ;1.045360 ;6.200000
2013-03-24 ;4.631250 ;288 ;3.500000 ;6.000000 ;0.595115 ;4.600000
2013-03-25 ;7.884375 ;288 ;2.600000 ;14.000000 ;3.639616 ;7.600000
2013-03-26 ;7.089273 ;289 ;3.200000 ;11.900000 ;2.869634 ;6.100000
2013-03-27 ;5.898958 ;288 ;0.800000 ;11.900000 ;3.180196 ;4.900000
2013-03-28 ;3.941115 ;287 ;2.700000 ;5.000000 ;0.727592 ;3.900000
2013-03-29 ;6.552083 ;288 ;4.500000 ;10.900000 ;1.487096 ;6.300000
2013-03-30 ;8.008681 ;288 ;4.800000 ;13.200000 ;2.745342 ;6.850000
2013-03-31 ;6.435540 ;287 ;2.100000 ;9.700000 ;2.044690 ;6.300000
2013-04-01 ;5.341522 ;289 ;0.800000 ;9.000000 ;2.427696 ;5.600000
2013-04-02 ;7.120641 ;281 ;2.600000 ;11.400000 ;2.649851 ;6.900000
2013-04-03 ;8.212766 ;282 ;4.000000 ;13.400000 ;2.914353 ;7.100000
2013-04-04 ;5.783916 ;286 ;3.400000 ;9.400000 ;1.482233 ;5.400000
2013-04-05 ;7.225784 ;287 ;1.600000 ;12.700000 ;3.291785 ;6.100000
2013-04-06 ;6.304844 ;289 ;3.400000 ;10.400000 ;1.868231 ;5.700000
2013-04-07 ;7.213937 ;287 ;2.800000 ;13.000000 ;3.162842 ;6.500000
2013-04-08 ;6.868858 ;289 ;3.500000 ;10.200000 ;2.003146 ;6.400000
2013-04-09 ;8.073958 ;288 ;3.100000 ;13.500000 ;3.262005 ;8.000000
2013-04-10 ;9.506250 ;288 ;4.800000 ;15.400000 ;3.343416 ;9.100000
2013-04-11 ;10.882986 ;288 ;6.600000 ;16.100000 ;2.687023 ;10.950000
2013-04-12 ;10.718403 ;288 ;6.100000 ;15.400000 ;3.090404 ;9.850000
2013-04-13 ;11.684028 ;288 ;5.400000 ;18.100000 ;4.395384 ;12.250000
2013-04-14 ;13.923529 ;289 ;8.100000 ;20.300000 ;3.964322 ;13.300000
2013-04-15 ;15.634495 ;287 ;10.800000 ;21.400000 ;3.553262 ;14.000000
2013-04-16 ;16.390972 ;288 ;10.700000 ;22.600000 ;3.982643 ;15.850000
2013-04-17 ;17.328472 ;288 ;12.600000 ;22.600000 ;3.115957 ;17.000000
2013-04-18 ;17.781597 ;288 ;12.800000 ;23.800000 ;3.202621 ;16.500000
2013-04-19 ;12.883045 ;289 ;6.600000 ;16.800000 ;2.593182 ;13.100000
2013-04-20 ;5.939721 ;287 ;4.200000 ;8.100000 ;0.929477 ;6.100000
2013-04-21 ;7.813542 ;288 ;2.500000 ;13.700000 ;3.699586 ;8.450000
2013-04-22 ;9.643056 ;288 ;4.600000 ;16.000000 ;3.555134 ;8.500000
2013-04-23 ;10.130208 ;288 ;5.200000 ;15.800000 ;3.045276 ;9.800000
2013-04-24 ;13.348084 ;287 ;8.600000 ;19.100000 ;3.404985 ;13.800000
2013-04-25 ;15.904152 ;289 ;11.600000 ;19.300000 ;2.457497 ;16.600000
2013-04-26 ;13.172222 ;288 ;9.800000 ;16.700000 ;1.694884 ;13.400000
2013-04-27 ;7.465278 ;288 ;3.900000 ;10.400000 ;2.227162 ;8.800000
2013-04-28 ;6.531944 ;288 ;3.000000 ;9.400000 ;2.172049 ;7.400000
2013-04-29 ;12.270486 ;288 ;7.900000 ;19.000000 ;3.571987 ;10.850000
2013-04-30 ;13.292683 ;287 ;9.500000 ;18.400000 ;2.672022 ;13.000000
2013-05-01 ;13.222109 ;294 ;9.700000 ;18.500000 ;2.551394 ;12.700000
2013-05-02 ;14.415385 ;286 ;9.200000 ;20.200000 ;2.884133 ;13.450000
2013-05-03 ;12.817014 ;288 ;8.000000 ;17.700000 ;2.911619 ;12.050000
2013-05-04 ;13.335764 ;288 ;7.600000 ;19.900000 ;3.775874 ;12.800000
2013-05-05 ;11.476307 ;287 ;9.300000 ;15.700000 ;1.541119 ;11.000000
2013-05-06 ;11.205780 ;173 ;8.700000 ;18.800000 ;3.093191 ;9.400000
2013-05-15 ;11.250794 ;126 ;8.400000 ;15.500000 ;2.671328 ;9.550000
2013-05-16 ;8.735764 ;288 ;6.100000 ;12.900000 ;1.503632 ;8.800000
2013-05-17 ;6.599432 ;176 ;4.200000 ;11.300000 ;1.956037 ;5.700000
2013-05-24 ;10.000000 ;1 ;10.000000 ;10.000000 ;0.000000 ;10.000000
2013-05-26 ;10.115789 ;95 ;6.300000 ;15.200000 ;2.907425 ;9.200000
2013-05-27 ;6.870588 ;102 ;5.000000 ;11.100000 ;1.466595 ;6.400000
2013-05-29 ;10.991089 ;101 ;8.300000 ;13.100000 ;1.494949 ;11.800000
2013-05-31 ;14.424444 ;180 ;11.700000 ;17.800000 ;1.873399 ;13.800000
2013-06-01 ;15.979371 ;286 ;12.600000 ;21.000000 ;2.110354 ;15.000000
2013-06-02 ;17.345993 ;287 ;12.600000 ;23.400000 ;3.540582 ;16.400000
2013-06-03 ;15.451042 ;288 ;10.700000 ;20.900000 ;3.267623 ;14.100000
2013-06-04 ;14.463194 ;288 ;8.900000 ;19.900000 ;3.395887 ;14.500000
2013-06-05 ;15.425087 ;287 ;9.900000 ;20.800000 ;3.465801 ;15.300000
2013-06-06 ;16.775347 ;288 ;11.800000 ;22.200000 ;3.438232 ;16.300000
2013-06-07 ;17.836552 ;290 ;12.600000 ;23.200000 ;3.400199 ;17.400000
2013-06-08 ;15.122997 ;287 ;13.300000 ;18.000000 ;1.192088 ;15.000000
2013-06-09 ;11.732639 ;288 ;9.300000 ;15.200000 ;1.268739 ;11.500000
2013-06-10 ;15.462153 ;288 ;8.200000 ;21.500000 ;4.267992 ;16.000000
2013-06-11 ;17.655903 ;288 ;12.300000 ;23.700000 ;3.501275 ;17.700000
2013-06-12 ;19.950000 ;288 ;12.200000 ;25.600000 ;3.902688 ;20.200000
2013-06-13 ;20.552083 ;288 ;15.700000 ;25.500000 ;3.230658 ;20.000000
2013-06-14 ;19.690625 ;288 ;14.800000 ;25.300000 ;3.289274 ;18.850000
2013-06-15 ;20.826736 ;288 ;15.200000 ;26.800000 ;3.862239 ;20.250000
2013-06-16 ;20.918750 ;288 ;14.900000 ;27.100000 ;4.065693 ;21.300000
2013-06-17 ;23.334495 ;287 ;18.000000 ;28.300000 ;3.293330 ;23.300000
2013-06-18 ;25.491667 ;288 ;22.200000 ;29.300000 ;2.169997 ;24.950000
2013-06-19 ;21.964808 ;287 ;16.400000 ;24.700000 ;1.954834 ;22.400000
2013-06-20 ;17.261806 ;288 ;12.700000 ;21.600000 ;2.563458 ;16.750000
2013-06-21 ;17.519792 ;288 ;11.900000 ;22.400000 ;3.464842 ;18.100000
2013-06-22 ;18.915278 ;288 ;13.400000 ;23.800000 ;3.364682 ;18.400000
2013-06-23 ;18.595833 ;288 ;13.800000 ;23.300000 ;2.905667 ;18.300000
2013-06-24 ;14.932986 ;288 ;11.300000 ;18.600000 ;2.128002 ;14.600000
2013-06-25 ;16.146528 ;288 ;10.200000 ;22.600000 ;3.994743 ;15.750000
2013-06-26 ;16.450347 ;288 ;10.200000 ;22.700000 ;4.372674 ;16.250000
2013-06-27 ;16.652431 ;288 ;12.200000 ;21.700000 ;2.883417 ;16.000000
2013-06-28 ;15.602083 ;288 ;11.700000 ;20.900000 ;2.734374 ;15.600000
2013-06-29 ;16.448084 ;287 ;10.800000 ;22.100000 ;3.568404 ;16.700000
2013-06-30 ;19.154671 ;289 ;13.200000 ;25.000000 ;3.712196 ;18.900000
2013-07-01 ;19.678472 ;288 ;14.300000 ;25.400000 ;3.532403 ;19.000000
2013-07-02 ;19.663287 ;286 ;15.400000 ;25.400000 ;2.920152 ;18.950000
2013-07-03 ;17.739792 ;289 ;14.700000 ;21.900000 ;1.815478 ;17.000000
2013-07-04 ;20.780556 ;288 ;15.700000 ;26.000000 ;3.529799 ;20.900000
2013-07-05 ;22.259233 ;287 ;15.700000 ;28.300000 ;3.991643 ;22.200000
2013-07-06 ;23.938194 ;288 ;18.200000 ;30.000000 ;3.813973 ;23.400000
2013-07-07 ;21.716263 ;289 ;15.900000 ;29.900000 ;3.898191 ;20.500000
2013-07-08 ;19.713240 ;287 ;14.200000 ;28.100000 ;3.714146 ;18.200000
2013-07-09 ;18.881185 ;287 ;15.200000 ;26.400000 ;3.321002 ;17.300000
2013-07-10 ;18.242857 ;287 ;13.900000 ;26.600000 ;3.783884 ;16.600000
2013-07-11 ;20.888194 ;288 ;14.600000 ;27.200000 ;3.862129 ;20.550000
2013-07-12 ;21.752381 ;273 ;16.500000 ;27.100000 ;3.729263 ;21.900000
2013-07-13 ;21.902083 ;288 ;15.900000 ;27.200000 ;3.836502 ;21.800000
2013-07-14 ;21.273427 ;286 ;15.400000 ;27.300000 ;3.393710 ;20.500000
2013-07-15 ;21.876389 ;288 ;15.100000 ;29.600000 ;4.600400 ;22.450000
2013-07-16 ;23.487847 ;288 ;17.700000 ;28.800000 ;3.483855 ;22.850000
2013-07-17 ;20.741319 ;288 ;14.300000 ;28.100000 ;3.705410 ;20.150000
2013-07-18 ;16.925347 ;288 ;12.900000 ;25.100000 ;3.405951 ;15.600000
2013-07-19 ;19.182784 ;273 ;13.800000 ;25.900000 ;3.684692 ;18.800000
2013-07-20 ;20.406643 ;286 ;13.900000 ;27.100000 ;4.157526 ;20.300000
2013-07-21 ;22.003819 ;288 ;16.100000 ;28.500000 ;3.714221 ;22.250000
2013-07-22 ;22.913542 ;288 ;17.500000 ;29.100000 ;3.411936 ;22.150000
2013-07-23 ;21.948951 ;286 ;15.400000 ;28.600000 ;4.477783 ;21.300000
2013-07-24 ;23.254895 ;286 ;17.500000 ;29.000000 ;3.724784 ;22.250000
2013-07-25 ;24.674306 ;288 ;20.600000 ;30.100000 ;3.381131 ;23.950000
2013-07-26 ;24.105678 ;317 ;18.900000 ;29.800000 ;3.319824 ;23.800000
2013-07-27 ;25.246181 ;288 ;20.600000 ;30.000000 ;2.968571 ;24.750000
2013-07-28 ;24.573264 ;288 ;18.700000 ;28.300000 ;2.339148 ;24.450000
2013-07-29 ;16.608333 ;84 ;10.800000 ;18.900000 ;2.330553 ;17.900000
2013-07-30 ;22.643750 ;144 ;18.000000 ;26.400000 ;2.821414 ;23.050000
2013-07-31 ;22.956597 ;288 ;16.300000 ;29.000000 ;3.790507 ;22.800000
2013-08-01 ;24.237847 ;288 ;18.700000 ;28.800000 ;3.037153 ;23.900000
2013-08-02 ;25.165972 ;288 ;21.000000 ;30.000000 ;2.960156 ;24.900000
2013-08-03 ;24.112847 ;288 ;20.700000 ;29.500000 ;2.145847 ;23.500000
2013-08-04 ;24.514583 ;288 ;19.400000 ;30.300000 ;3.510203 ;23.750000
2013-08-05 ;24.109722 ;288 ;19.300000 ;30.000000 ;3.332725 ;22.850000
2013-08-06 ;24.358696 ;276 ;19.400000 ;30.000000 ;3.413544 ;23.900000
2013-08-07 ;21.308741 ;286 ;14.100000 ;24.700000 ;2.695443 ;21.900000
2013-08-08 ;18.118403 ;288 ;12.700000 ;23.200000 ;3.074962 ;17.300000
2013-08-09 ;19.853633 ;289 ;14.900000 ;25.400000 ;3.279294 ;19.200000
2013-08-10 ;20.984028 ;288 ;15.800000 ;26.900000 ;3.473874 ;20.250000
2013-08-11 ;21.407666 ;287 ;15.800000 ;26.800000 ;3.580533 ;21.000000
2013-08-12 ;22.437024 ;289 ;17.300000 ;28.400000 ;3.697120 ;21.300000
2013-08-13 ;22.185467 ;289 ;18.300000 ;27.300000 ;2.555122 ;21.700000
2013-08-14 ;20.310453 ;287 ;15.600000 ;26.000000 ;3.125900 ;19.500000
2013-08-15 ;20.650000 ;288 ;15.300000 ;25.700000 ;3.387713 ;19.950000
2013-08-16 ;21.206944 ;288 ;16.800000 ;26.800000 ;3.075421 ;20.600000
2013-08-17 ;21.602083 ;288 ;15.600000 ;26.400000 ;3.300683 ;21.600000
2013-08-18 ;21.991319 ;288 ;17.800000 ;27.000000 ;2.979110 ;21.050000
2013-08-19 ;21.032292 ;288 ;16.700000 ;26.200000 ;2.975367 ;20.000000
2013-08-20 ;20.517647 ;289 ;15.800000 ;26.500000 ;3.419150 ;19.700000
2013-08-21 ;20.523693 ;287 ;15.400000 ;25.600000 ;3.224200 ;19.700000
2013-08-22 ;20.747222 ;288 ;16.300000 ;26.900000 ;3.559903 ;19.700000
2013-08-23 ;21.301042 ;288 ;16.300000 ;27.000000 ;3.450609 ;20.300000
2013-08-24 ;18.785764 ;288 ;15.100000 ;24.300000 ;2.497632 ;18.000000
2013-08-25 ;17.031944 ;288 ;13.200000 ;22.200000 ;2.660674 ;16.400000
2013-08-26 ;16.396875 ;288 ;11.100000 ;21.900000 ;3.485728 ;15.550000
2013-08-27 ;16.760279 ;287 ;12.300000 ;21.800000 ;2.997425 ;16.000000
2013-08-28 ;17.627431 ;288 ;12.400000 ;23.500000 ;3.457245 ;17.700000
2013-08-29 ;16.108411 ;107 ;14.100000 ;18.800000 ;1.216562 ;16.000000
2013-08-30 ;20.707182 ;181 ;16.600000 ;25.500000 ;2.675839 ;19.800000
2013-08-31 ;19.900697 ;287 ;14.400000 ;26.100000 ;3.640548 ;19.500000
2013-09-01 ;20.256055 ;289 ;15.300000 ;26.300000 ;3.333469 ;19.200000
2013-09-02 ;19.869178 ;292 ;14.400000 ;25.800000 ;3.392923 ;20.100000
2013-09-03 ;21.511073 ;289 ;15.300000 ;27.600000 ;3.784564 ;21.000000
2013-09-04 ;21.958681 ;288 ;17.300000 ;27.900000 ;3.482764 ;21.000000
2013-09-05 ;22.568990 ;287 ;18.400000 ;28.000000 ;2.928208 ;21.900000
2013-09-06 ;20.418339 ;289 ;17.200000 ;25.300000 ;1.930158 ;20.200000
2013-09-07 ;18.773611 ;288 ;14.800000 ;24.700000 ;2.649266 ;18.350000
2013-09-08 ;16.966667 ;288 ;13.600000 ;21.900000 ;2.289256 ;16.300000
2013-09-09 ;16.422378 ;286 ;11.000000 ;22.300000 ;3.373579 ;16.500000
2013-09-10 ;16.942708 ;288 ;12.600000 ;21.700000 ;2.711309 ;15.750000
2013-09-11 ;14.032180 ;289 ;10.300000 ;19.000000 ;2.817500 ;13.000000
2013-09-12 ;13.911847 ;287 ;9.100000 ;19.700000 ;3.406112 ;13.200000
2013-09-13 ;15.194792 ;288 ;9.500000 ;21.900000 ;3.991285 ;15.000000
2013-09-14 ;16.805190 ;289 ;11.100000 ;23.500000 ;3.729125 ;16.100000
2013-09-15 ;13.445296 ;287 ;11.000000 ;17.500000 ;1.912503 ;12.700000
2013-09-16 ;13.162847 ;288 ;8.800000 ;19.400000 ;2.876203 ;13.100000
2013-09-17 ;12.350694 ;288 ;9.600000 ;15.400000 ;1.713407 ;12.100000
2013-09-18 ;16.087153 ;288 ;11.800000 ;20.300000 ;2.849441 ;16.000000
2013-09-19 ;17.116393 ;183 ;13.200000 ;23.400000 ;3.340389 ;15.700000
2013-09-21 ;16.831818 ;44 ;15.700000 ;18.200000 ;0.865966 ;16.900000
2013-09-22 ;17.692334 ;287 ;12.300000 ;23.300000 ;3.204669 ;17.200000
2013-09-23 ;17.814583 ;288 ;12.500000 ;24.200000 ;3.622566 ;17.000000
2013-09-24 ;17.170588 ;289 ;12.500000 ;23.200000 ;3.240189 ;15.700000
2013-09-25 ;15.834375 ;288 ;9.200000 ;21.500000 ;3.586418 ;15.200000
2013-09-26 ;17.279167 ;288 ;11.800000 ;23.700000 ;3.560760 ;16.300000
2013-09-27 ;16.701064 ;282 ;11.900000 ;22.900000 ;3.664691 ;16.500000
2013-09-28 ;16.782986 ;288 ;13.600000 ;20.800000 ;2.094675 ;16.500000
2013-09-29 ;14.427178 ;287 ;10.400000 ;18.000000 ;2.265964 ;15.200000
2013-09-30 ;15.234843 ;287 ;9.900000 ;20.400000 ;3.077145 ;15.200000
2013-10-01 ;16.804514 ;288 ;11.500000 ;22.200000 ;2.943404 ;16.500000
2013-10-02 ;16.759375 ;288 ;13.100000 ;21.900000 ;2.582900 ;15.600000
2013-10-03 ;15.937113 ;291 ;13.500000 ;18.900000 ;1.441052 ;15.500000
2013-10-04 ;14.942475 ;299 ;10.400000 ;19.200000 ;2.298560 ;14.600000
2013-10-05 ;15.242857 ;287 ;11.700000 ;21.000000 ;3.069850 ;14.100000
2013-10-06 ;13.451389 ;288 ;9.900000 ;18.900000 ;2.279132 ;12.800000
2013-10-07 ;14.259375 ;288 ;11.000000 ;19.300000 ;2.487842 ;13.400000
2013-10-08 ;14.356944 ;288 ;10.600000 ;19.600000 ;2.762413 ;13.800000
2013-10-09 ;13.445675 ;289 ;9.900000 ;18.800000 ;2.736652 ;12.500000
2013-10-10 ;9.796864 ;287 ;5.400000 ;16.200000 ;3.275837 ;9.100000
2013-10-11 ;7.544364 ;275 ;4.000000 ;12.300000 ;2.581796 ;6.500000
2013-10-12 ;7.584321 ;287 ;2.900000 ;12.300000 ;2.733404 ;8.600000
2013-10-13 ;11.828819 ;288 ;8.400000 ;16.600000 ;2.785136 ;11.400000
